"id";"hash";"oktmo";"municipality";"lvl";"odate_start";"odate_end";"region";"mun_type"
10712;"42e292a48ff107e4d92abeea4fbd7e75";"42640476";Сырский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10713;"2bee2786199e017fd4e77560d000a277";"42640480";Тележенский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10714;"141167083685fe2f777b7b90ed3dbf2a";"42640484";Частодубравский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10715;c82961059bd96119c529d13c9348cd7b;"42642000";Становлянский муниципальный район;1;2016-02-10;2021-11-03;Липецкая область;Муниципальный район
10716;c37a1e1063974693b28961ebe7c8412a;"42642000";Становлянский муниципальный район;1;2015-01-28;2015-12-23;Липецкая область;Муниципальный район
10717;"6203c2b349767c119a404a10697aab4d";"42642404";Георгиевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10718;"14326d70c1ee999ccc3691befc8626a3";"42642408";Грунино-Воргольский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10719;aae4c11b877a97447e436d9dab63948e;"42642412";Кирилловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10720;"63a9ed850b7e6d21bd5aeda775a0a2ce";"42642416";Красно-Полянский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10721;"060c67bda990046193aa6523ccbd1dc8";"42642420";Ламской сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10722;f819891cabc29973a85d6339b4d3cbc0;"42642424";Лесно-Локотецкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10723;f04e6ee6b344dc4ce6612d1d99fd1ddc;"42642428";Лукьяновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10724;"7abd44efa4786578070e6480539ad939";"42642432";Михайловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10725;c9ad4cf4be893f6d0de4610aa824375b;"42642436";Огневский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10726;f8f393bcb55a6cac0c6501f848cb8428;"42642440";Островский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10727;"3ee4a2fa9f6e1f922db32c36f2ace226";"42642444";Пальна-Михайловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10728;ecf579b26d6fd36724da05786bffe5a5;"42642448";Петрищевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10729;ecf0d835b931d3dd013c8b68b8493e61;"42642452";Становлянский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10730;"11ee9a6b004d2a47a91e0d10f5f5ab12";"42642456";Соловьевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10731;ab8d8a5c3306f6052f0f82cb4c0f365d;"42642460";Телегинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10732;"39d1e31a624de7ac68abb9f39b6c84a9";"42642464";Успенский сельсовет;2;2016-02-10;2021-11-03;Липецкая область;Сельское поселение
10733;"0deb27fe157a788d4606d61f48242541";"42642464";Успенский сельсовет;2;2015-01-28;2015-12-23;Липецкая область;Сельское поселение
10734;"4dd87f8a12bc91924d98a067472558a0";"42642466";Чемодановский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10735;"7cdfae719d24da84177b097ad6ebe17d";"42642468";Ястребиновский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10736;d716a86ba03d37c81497b0ccb5f9f330;"42645000";Тербунский муниципальный район;1;2015-01-28;2021-11-03;Липецкая область;Муниципальный район
10737;ddf0adc0a1cc966b02727ea8f49368cc;"42645404";Березовский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10738;"80c8f98e0e0496a09044d09ce7c6816b";"42645408";Большеполянский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10739;"8b8648af74a28165e41f306ec171fa27";"42645412";Борковский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10740;"098c9ec405c09842645f0fe2d1613a68";"42645420";Вислополянский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10741;"404233ef2edfe564ba7dfaf224416177";"42645424";Зареченский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10742;"4006b5ccc5352b82c9331fe06d5b316e";"42645428";Казинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10743;"23d99bc4fb3e26ba199e87e64b3423f2";"42645432";Кургано-Головинский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10744;d807efe483f3c5f636fca6f879b8cde5;"42645440";Новосильский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10745;"9cda09da7758ae57dedd7fc8a3ccb6f8";"42645444";Озерский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10746;bb2ffc7eb80567bbfa19c3012639d2bd;"42645448";Покровский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10747;fdf2363dfa7b811c0a0900522ac97a40;"42645452";Солдатский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10748;"88355ce61e0d14158ae8023acb69ea87";"42645458";Тербунский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10749;"1d99fe481dbf41aba2ce9788f4294c73";"42645460";Тербунский Второй сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10750;a1b04484440c17bf9689818d649351c0;"42645464";Тульский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10751;d99a6ef3505a72fc045bcd05bf8b9951;"42645468";Урицкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10752;"82a9d1b365876b29fa7414a48d463107";"42648000";Усманский муниципальный район;1;2016-02-10;2021-11-03;Липецкая область;Муниципальный район
10753;"345cfc2099a9af038b87aefb5c4d7400";"42648000";Усманский муниципальный район;1;2015-01-28;2015-12-23;Липецкая область;Муниципальный район
10754;be8f46129b9e8b947901c0135c443faf;"42648101";город Усмань;2;2015-01-28;2021-11-03;Липецкая область;Городское поселение
10755;"84691cc276f69b965fb0f1b5e75c1449";"42648404";Березняговский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10756;"750803e45f3a854ee333c604ea22b53b";"42648408";Боровской сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10757;cb20d30d53fd19bcdd1b84c78ffaa142;"42648412";Бреславский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10758;"1e1b17eee0a9dd4fcf1fe2d8b2c9621e";"42648416";Верхне-Мосоловский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10759;"173f798d1316395cce2c8ecf98aed4d5";"42648420";Грачевский сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
10760;"048fce4a1bf163fac9e0e5a1dc7bdc9b";"42648424";Девицкий сельсовет;2;2015-01-28;2021-11-03;Липецкая область;Сельское поселение
